foundPath,weight,visited,expanded,maxListSize,depth,extra
False,-1,10000,31124,0,2378,0
foundPath,weight,visited,expanded,maxListSize,depth,extra
False,-1,10000,31351,0,2376,1
foundPath,weight,visited,expanded,maxListSize,depth,extra
False,-1,10000,31146,0,2370,2
foundPath,weight,visited,expanded,maxListSize,depth,extra
False,-1,10000,31151,0,2348,3
foundPath,weight,visited,expanded,maxListSize,depth,extra
False,-1,10000,31295,0,2380,4
