Generation,PopBest,PopAvg,BestOverall
0,4.207673,0.3401566,4.207673
1,11.76273,1.501693,11.76273
2,30.01838,3.801607,30.01838
3,25.4824,5.892843,30.01838
4,23.73213,4.06874,30.01838
5,27.05419,3.841372,30.01838
6,25.81796,4.714187,30.01838
7,24.86495,3.018595,30.01838
8,17.50981,1.991283,30.01838
9,25.15248,3.038307,30.01838

