Generation,PopBest,PopAvg,BestOverall
0,9.301232,3.376968,9.301232
1,5.861809,2.645125,9.301232
2,10.83487,1.982136,10.83487
3,7.332994,2.774707,10.83487
4,9.229198,5.409304,10.83487
5,9.974667,4.988606,10.83487
6,0.1584411,-3.105395,10.83487
7,8.901193,0.2084883,10.83487
8,11.25354,1.347655,11.25354
9,8.844521,3.296509,11.25354

