Generation,PopBest,PopAvg,BestOverall
0,-1.153411E-05,-1.153411E-05,-1.153411E-05
1,-0.0004363219,-0.0004363219,-1.153411E-05
2,-0.001085873,-0.001085873,-1.153411E-05
3,-165.0623,-165.0623,-1.153411E-05
4,-8.721566,-8.721566,-1.153411E-05
5,-0.001079145,-0.001079145,-1.153411E-05
6,-0.001085466,-0.001085466,-1.153411E-05
7,-0.001093244,-0.001093244,-1.153411E-05
8,-1.381273E-05,-1.381273E-05,-1.153411E-05
9,-1.15311E-05,-1.15311E-05,-1.15311E-05

