Generation,PopBest,PopAvg,BestOverall
0,11.7346,2.580319,11.7346
1,10.2955,2.024896,11.7346
2,10.65549,1.539889,11.7346
3,10.48153,2.342978,11.7346
4,9.86748,3.205545,11.7346
5,16.93963,2.247202,16.93963
6,15.39007,2.93844,16.93963
7,12.0514,3.286397,16.93963
8,14.40467,4.234865,16.93963
9,3.370385,-0.9205129,16.93963

